gridnumber,capital,Portfolio[0 0],Portfolio[0 1],Portfolio[0 2],Portfolio[0 3],Portfolio[0 4],Portfolio[1 0],Portfolio[1 1],Portfolio[1 2],Portfolio[1 3],Portfolio[1 4],Portfolio[2 0],Portfolio[2 1],Portfolio[2 2],Portfolio[2 3],Portfolio[2 4],Portfolio[3 0],Portfolio[3 1],Portfolio[3 2],Portfolio[3 3],Portfolio[3 4],Portfolio[4 0],Portfolio[4 1],Portfolio[4 2],Portfolio[4 3],Portfolio[4 4]
403,164.404,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.55
404,166.328,0.1,0.22,0.33,0.43,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.55
405,168.273,0.1,0.22,0.33,0.43,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.55
406,170.241,0.1,0.22,0.33,0.43,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54
407,172.232,0.1,0.22,0.33,0.43,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54
408,174.246,0.1,0.22,0.33,0.43,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54
409,176.283,0.1,0.22,0.33,0.43,0.55,0.1,0.21,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54
410,178.344,0.1,0.22,0.33,0.43,0.55,0.1,0.21,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54
411,180.428,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54
412,182.537,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.55,0.1,0.21,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54
413,184.671,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54
414,186.829,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54
415,189.012,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54
416,191.22,0.1,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54
417,193.454,0.1,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54
418,195.713,0.1,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54
419,197.999,0.1,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54
420,200.312,0.1,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54
421,202.651,0.1,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54
422,205.017,0.1,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54
423,207.411,0.1,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54
424,209.832,0.1,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54
425,212.282,0.1,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54
426,214.76,0.1,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.21,0.33,0.44,0.54
427,217.266,0.1,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.2,0.33,0.44,0.54
428,219.802,0.09,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54,0.1,0.2,0.33,0.44,0.54
429,222.367,0.09,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54
430,224.962,0.09,0.22,0.33,0.43,0.54,0.1,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54
431,227.586,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54
432,230.242,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54
433,232.928,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54
434,235.645,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54
435,238.393,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54
436,241.174,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54
437,243.986,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.44,0.54
438,246.831,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54
439,249.709,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54
440,252.621,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54
441,255.566,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54
442,258.545,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54
443,261.559,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54
444,264.608,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54
445,267.692,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.1,0.21,0.33,0.43,0.54
446,270.812,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
447,273.968,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
448,277.16,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
449,280.39,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
450,283.657,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
451,286.962,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
452,290.305,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
453,293.686,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
454,297.107,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
455,300.568,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
456,304.069,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
457,307.61,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
458,311.192,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
459,314.816,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
460,318.482,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
461,322.19,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
462,325.941,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
463,329.736,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
464,333.574,0.09,0.22,0.33,0.43,0.54,0.09,0.22,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
465,337.457,0.09,0.22,0.33,0.43,0.53,0.09,0.22,0.33,0.43,0.53,0.09,0.21,0.33,0.43,0.53,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
466,341.385,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.33,0.43,0.53,0.09,0.21,0.33,0.43,0.53,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
467,345.359,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.33,0.43,0.53,0.09,0.21,0.33,0.43,0.53,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
468,349.379,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.33,0.43,0.53,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
469,353.445,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.33,0.43,0.53,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
470,357.558,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.33,0.43,0.53,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
471,361.719,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.33,0.43,0.53,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
472,365.928,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.33,0.43,0.53,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
473,370.186,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.33,0.43,0.53,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
474,374.493,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.32,0.43,0.53,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
475,378.85,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.32,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
476,383.258,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.32,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54,0.09,0.21,0.33,0.43,0.54
477,387.717,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.32,0.43,0.54,0.09,0.21,0.32,0.43,0.54,0.09,0.21,0.32,0.43,0.54,0.09,0.21,0.32,0.43,0.54
478,392.227,0.09,0.22,0.32,0.43,0.53,0.09,0.22,0.32,0.43,0.54,0.09,0.21,0.32,0.43,0.54,0.09,0.21,0.32,0.43,0.54,0.09,0.21,0.32,0.43,0.54
479,396.79,0.09,0.22,0.32,0.43,0.51,0.09,0.22,0.32,0.43,0.51,0.09,0.21,0.32,0.43,0.51,0.09,0.21,0.32,0.43,0.51,0.09,0.21,0.32,0.43,0.51
480,401.405,0.09,0.22,0.32,0.43,0.48,0.09,0.22,0.32,0.43,0.48,0.09,0.21,0.32,0.43,0.48,0.09,0.21,0.32,0.43,0.48,0.09,0.21,0.32,0.43,0.48
481,406.074,0.09,0.22,0.32,0.43,0.45,0.09,0.22,0.32,0.43,0.45,0.09,0.21,0.32,0.43,0.45,0.09,0.21,0.32,0.43,0.45,0.09,0.21,0.32,0.43,0.45
482,410.797,0.09,0.22,0.32,0.43,0.42,0.09,0.22,0.32,0.43,0.42,0.09,0.21,0.32,0.43,0.42,0.09,0.21,0.32,0.42,0.42,0.09,0.21,0.33,0.42,0.42
483,415.575,0.09,0.21,0.32,0.4,0.43,0.09,0.21,0.32,0.39,0.44,0.09,0.21,0.32,0.39,0.44,0.09,0.21,0.32,0.39,0.44,0.09,0.21,0.33,0.39,0.44
484,420.408,0.09,0.21,0.32,0.36,0.44,0.09,0.21,0.32,0.36,0.44,0.09,0.21,0.32,0.36,0.44,0.09,0.21,0.32,0.36,0.44,0.09,0.21,0.33,0.36,0.45
485,425.297,0.09,0.21,0.32,0.33,0.47,0.09,0.21,0.32,0.33,0.47,0.09,0.21,0.32,0.33,0.47,0.09,0.21,0.32,0.33,0.47,0.09,0.21,0.33,0.33,0.47
486,430.242,0.09,0.21,0.3,0.3,0.49,0.09,0.21,0.3,0.3,0.49,0.09,0.21,0.3,0.3,0.49,0.09,0.21,0.3,0.3,0.49,0.09,0.21,0.3,0.3,0.5
487,435.245,0.09,0.21,0.27,0.33,0.5,0.09,0.21,0.27,0.33,0.51,0.09,0.21,0.27,0.33,0.51,0.09,0.21,0.27,0.33,0.51,0.09,0.21,0.27,0.33,0.51
488,440.306,0.09,0.21,0.24,0.35,0.53,0.09,0.21,0.24,0.35,0.53,0.09,0.21,0.24,0.35,0.53,0.09,0.21,0.24,0.36,0.53,0.09,0.21,0.24,0.36,0.54
489,445.426,0.09,0.21,0.21,0.37,0.54,0.09,0.21,0.21,0.37,0.54,0.09,0.21,0.21,0.37,0.54,0.09,0.21,0.21,0.37,0.54,0.09,0.2,0.2,0.37,0.54
490,450.605,0.09,0.18,0.19,0.4,0.57,0.09,0.18,0.19,0.4,0.57,0.09,0.18,0.19,0.4,0.57,0.09,0.17,0.19,0.4,0.57,0.09,0.17,0.19,0.4,0.57
491,455.844,0.09,0.15,0.22,0.42,0.59,0.09,0.15,0.22,0.42,0.59,0.09,0.14,0.22,0.43,0.58,0.09,0.14,0.22,0.42,0.58,0.09,0.14,0.22,0.41,0.57
492,461.143,0.09,0.12,0.23,0.43,0.6,0.09,0.11,0.23,0.43,0.6,0.09,0.11,0.23,0.43,0.6,0.09,0.11,0.23,0.43,0.6,0.09,0.11,0.23,0.43,0.6
493,466.504,0.08,0.08,0.26,0.46,0.59,0.08,0.08,0.26,0.46,0.59,0.08,0.08,0.26,0.46,0.58,0.08,0.08,0.26,0.46,0.58,0.07,0.08,0.26,0.46,0.57
494,471.927,0.05,0.08,0.29,0.45,0.59,0.05,0.08,0.29,0.44,0.59,0.05,0.08,0.29,0.44,0.59,0.04,0.08,0.29,0.43,0.59,0.04,0.09,0.29,0.43,0.59
495,477.413,0.02,0.12,0.26,0.45,0.6,0.02,0.12,0.26,0.46,0.6,0.01,0.12,0.26,0.46,0.6,0.01,0.12,0.26,0.46,0.6,0.01,0.12,0.26,0.46,0.6
496,482.963,0.02,0.09,0.29,0.47,0.63,0.02,0.09,0.29,0.47,0.63,0.02,0.09,0.29,0.47,0.63,0.02,0.09,0.29,0.47,0.63,0.02,0.09,0.3,0.47,0.63
497,488.577,0.05,0.12,0.32,0.5,0.66,0.05,0.12,0.32,0.5,0.66,0.05,0.12,0.33,0.5,0.66,0.05,0.12,0.33,0.5,0.66,0.05,0.13,0.33,0.5,0.66
498,494.255,0.08,0.16,0.36,0.52,0.69,0.08,0.16,0.36,0.53,0.69,0.08,0.16,0.36,0.53,0.69,0.09,0.16,0.36,0.53,0.69,0.09,0.16,0.36,0.53,0.69
499,500,0.12,0.19,0.39,0.55,0.71,0.12,0.19,0.39,0.55,0.71,0.12,0.19,0.39,0.55,0.71,0.12,0.19,0.39,0.56,0.71,0.12,0.19,0.39,0.56,0.72
