gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
466,341.385,-1.13726,-1.13641,-1.13495,-1.13289,-1.13027,-1.13628,-1.13544,-1.13398,-1.13193,-1.12932,-1.13514,-1.1343,-1.13285,-1.1308,-1.1282,-1.13384,-1.13302,-1.13157,-1.12953,-1.12694,-1.13243,-1.13162,-1.13017,-1.12815,-1.12557
467,345.359,-1.13113,-1.13028,-1.12882,-1.12678,-1.12418,-1.13016,-1.12932,-1.12787,-1.12583,-1.12324,-1.12903,-1.12821,-1.12676,-1.12473,-1.12214,-1.12776,-1.12694,-1.1255,-1.12348,-1.1209,-1.12637,-1.12556,-1.12413,-1.12211,-1.11955
468,349.379,-1.12502,-1.12418,-1.12273,-1.12069,-1.11811,-1.12407,-1.12324,-1.12179,-1.11976,-1.11719,-1.12296,-1.12214,-1.1207,-1.11868,-1.11611,-1.12171,-1.12089,-1.11946,-1.11745,-1.11489,-1.12035,-1.11954,-1.11811,-1.11611,-1.11356
469,353.445,-1.11894,-1.1181,-1.11667,-1.11464,-1.11208,-1.11801,-1.11718,-1.11574,-1.11373,-1.11117,-1.11692,-1.1161,-1.11467,-1.11265,-1.1101,-1.11569,-1.11487,-1.11345,-1.11144,-1.1089,-1.11434,-1.11354,-1.11212,-1.11013,-1.1076
470,357.558,-1.1129,-1.11206,-1.11063,-1.10862,-1.10607,-1.11198,-1.11115,-1.10972,-1.10772,-1.10517,-1.11091,-1.11009,-1.10866,-1.10666,-1.10413,-1.10969,-1.10888,-1.10747,-1.10547,-1.10295,-1.10837,-1.10757,-1.10616,-1.10418,-1.10166
471,361.719,-1.10688,-1.10605,-1.10463,-1.10263,-1.10009,-1.10598,-1.10515,-1.10373,-1.10174,-1.09921,-1.10492,-1.10411,-1.10269,-1.10071,-1.09818,-1.10373,-1.10292,-1.10151,-1.09954,-1.09702,-1.10243,-1.10163,-1.10023,-1.09826,-1.09575
472,365.928,-1.10089,-1.10006,-1.09865,-1.09666,-1.09414,-1.1,-1.09918,-1.09777,-1.09579,-1.09327,-1.09897,-1.09815,-1.09674,-1.09478,-1.09226,-1.09779,-1.09699,-1.09559,-1.09362,-1.09112,-1.09651,-1.09572,-1.09432,-1.09237,-1.08987
473,370.186,-1.09493,-1.09411,-1.0927,-1.09073,-1.08822,-1.09406,-1.09324,-1.09184,-1.08988,-1.08736,-1.09304,-1.09223,-1.09083,-1.08887,-1.08637,-1.09188,-1.09108,-1.08969,-1.08774,-1.08524,-1.09062,-1.08983,-1.08844,-1.0865,-1.08402
474,374.493,-1.089,-1.08818,-1.08678,-1.08483,-1.08232,-1.08814,-1.08733,-1.08593,-1.08398,-1.08148,-1.08714,-1.08634,-1.08494,-1.083,-1.0805,-1.086,-1.08521,-1.08382,-1.08188,-1.0794,-1.08476,-1.08398,-1.08259,-1.08067,-1.07819
475,378.85,-1.0831,-1.08229,-1.08089,-1.07895,-1.07646,-1.08226,-1.08145,-1.08006,-1.07812,-1.07563,-1.08127,-1.08047,-1.07908,-1.07715,-1.07467,-1.08015,-1.07936,-1.07798,-1.07605,-1.07358,-1.07893,-1.07815,-1.07677,-1.07486,-1.07239
476,383.258,-1.07723,-1.07642,-1.07503,-1.0731,-1.07062,-1.0764,-1.07559,-1.07421,-1.07229,-1.0698,-1.07542,-1.07463,-1.07325,-1.07133,-1.06886,-1.07432,-1.07354,-1.07217,-1.07025,-1.06779,-1.07312,-1.07235,-1.07098,-1.06908,-1.06662
477,387.717,-1.07138,-1.07058,-1.06921,-1.06728,-1.06481,-1.07057,-1.06977,-1.0684,-1.06648,-1.06401,-1.06961,-1.06882,-1.06745,-1.06554,-1.06308,-1.06853,-1.06775,-1.06638,-1.06448,-1.06202,-1.06735,-1.06657,-1.06522,-1.06332,-1.06088
478,392.227,-1.06557,-1.06477,-1.06341,-1.06149,-1.05903,-1.06477,-1.06397,-1.06261,-1.0607,-1.05824,-1.06382,-1.06304,-1.06168,-1.05978,-1.05732,-1.06276,-1.06198,-1.06063,-1.05873,-1.05629,-1.0616,-1.06083,-1.05949,-1.05759,-1.05516
479,396.79,-1.05978,-1.05898,-1.05764,-1.05573,-1.05331,-1.05899,-1.0582,-1.05685,-1.05495,-1.05253,-1.05807,-1.05728,-1.05594,-1.05404,-1.05164,-1.05702,-1.05624,-1.0549,-1.05301,-1.05063,-1.05588,-1.05511,-1.05378,-1.05189,-1.04951
480,401.405,-1.05402,-1.05323,-1.05189,-1.04999,-1.04766,-1.05325,-1.05246,-1.05112,-1.04923,-1.04691,-1.05234,-1.05156,-1.05022,-1.04833,-1.04604,-1.0513,-1.05053,-1.04921,-1.04732,-1.04503,-1.05018,-1.04942,-1.0481,-1.04622,-1.04395
481,406.074,-1.04829,-1.0475,-1.04618,-1.04428,-1.0421,-1.04753,-1.04675,-1.04542,-1.04353,-1.04136,-1.04663,-1.04586,-1.04453,-1.04265,-1.04049,-1.04562,-1.04485,-1.04353,-1.04166,-1.03952,-1.04451,-1.04376,-1.04244,-1.04057,-1.03846
482,410.797,-1.04259,-1.04181,-1.04049,-1.03861,-1.0366,-1.04184,-1.04106,-1.03974,-1.03787,-1.03587,-1.04096,-1.04019,-1.03887,-1.037,-1.03503,-1.03996,-1.0392,-1.03789,-1.03604,-1.03407,-1.03887,-1.03812,-1.03682,-1.03497,-1.03303
483,415.575,-1.03692,-1.03614,-1.03483,-1.033,-1.03112,-1.03618,-1.03541,-1.0341,-1.03228,-1.03041,-1.03531,-1.03455,-1.03324,-1.03144,-1.02957,-1.03433,-1.03357,-1.03227,-1.03048,-1.02863,-1.03326,-1.03251,-1.03122,-1.02944,-1.0276
484,420.408,-1.03127,-1.0305,-1.0292,-1.02748,-1.02564,-1.03055,-1.02978,-1.02848,-1.02677,-1.02494,-1.02969,-1.02894,-1.02763,-1.02594,-1.02411,-1.02873,-1.02798,-1.02668,-1.025,-1.02318,-1.02767,-1.02694,-1.02564,-1.02399,-1.02217
485,425.297,-1.02566,-1.0249,-1.02359,-1.02202,-1.02017,-1.02494,-1.02418,-1.02288,-1.02133,-1.01947,-1.0241,-1.02335,-1.02205,-1.02051,-1.01866,-1.02315,-1.02241,-1.02112,-1.0196,-1.01774,-1.02212,-1.02139,-1.0201,-1.0186,-1.01674
486,430.242,-1.02007,-1.01931,-1.01803,-1.01663,-1.01469,-1.01936,-1.01861,-1.01734,-1.01595,-1.014,-1.01854,-1.0178,-1.01653,-1.01515,-1.0132,-1.0176,-1.01687,-1.01561,-1.01424,-1.01229,-1.01658,-1.01586,-1.01461,-1.01326,-1.01131
487,435.245,-1.01451,-1.01376,-1.01255,-1.01124,-1.00921,-1.01381,-1.01307,-1.01187,-1.01057,-1.00853,-1.013,-1.01227,-1.01107,-1.00978,-1.00774,-1.01208,-1.01136,-1.01017,-1.00889,-1.00685,-1.01108,-1.01036,-1.0092,-1.00792,-1.00588
488,440.306,-1.00897,-1.00823,-1.00714,-1.00586,-1.00372,-1.00829,-1.00756,-1.00647,-1.00519,-1.00306,-1.00749,-1.00676,-1.00568,-1.00441,-1.00228,-1.00659,-1.00587,-1.0048,-1.00354,-1.0014,-1.0056,-1.00489,-1.00385,-1.00258,-1.00044
489,445.426,-1.00347,-1.00274,-1.00178,-1.00047,-0.998238,-1.0028,-1.00207,-1.00113,-0.999815,-0.997583,-1.00201,-1.00129,-1.00036,-0.999048,-0.996816,-1.00112,-1.00041,-0.999501,-0.998184,-0.995949,-1.00015,-0.999455,-0.998561,-0.997242,-0.995004
490,450.605,-0.997989,-0.9973,-0.99649,-0.995078,-0.992753,-0.99733,-0.996643,-0.995848,-0.994432,-0.992108,-0.996558,-0.995874,-0.995095,-0.993678,-0.991352,-0.995686,-0.995024,-0.994246,-0.992826,-0.990497,-0.994732,-0.994077,-0.99332,-0.991896,-0.989564
491,455.844,-0.992543,-0.991924,-0.991205,-0.989685,-0.987266,-0.991895,-0.991284,-0.990571,-0.98905,-0.98663,-0.991135,-0.990541,-0.989829,-0.988306,-0.985884,-0.990277,-0.989693,-0.988991,-0.987466,-0.985041,-0.989339,-0.988763,-0.988078,-0.986548,-0.984121
492,461.143,-0.987123,-0.986623,-0.985917,-0.984292,-0.981779,-0.986486,-0.985999,-0.985292,-0.983665,-0.981151,-0.985739,-0.985267,-0.98456,-0.982931,-0.980416,-0.984894,-0.984427,-0.983733,-0.982102,-0.979584,-0.983972,-0.983527,-0.982832,-0.981196,-0.978676
493,466.504,-0.981742,-0.981387,-0.980624,-0.978892,-0.976352,-0.981114,-0.980772,-0.980007,-0.978274,-0.975756,-0.980379,-0.980051,-0.979286,-0.97755,-0.975059,-0.979547,-0.979235,-0.97847,-0.976731,-0.974273,-0.978648,-0.978348,-0.977579,-0.975837,-0.973417
494,471.927,-0.976419,-0.976199,-0.975325,-0.973552,-0.971326,-0.975802,-0.975592,-0.974717,-0.972965,-0.970736,-0.975081,-0.974883,-0.974005,-0.972279,-0.970046,-0.97428,-0.974081,-0.9732,-0.971505,-0.969267,-0.973386,-0.973207,-0.972321,-0.970662,-0.968418
495,477.413,-0.971157,-0.971014,-0.970174,-0.968612,-0.966246,-0.970557,-0.970416,-0.969596,-0.968031,-0.965661,-0.969859,-0.969716,-0.96892,-0.967351,-0.964978,-0.969065,-0.968925,-0.968158,-0.966584,-0.964206,-0.968186,-0.968069,-0.96733,-0.965748,-0.963365
496,482.963,-0.966314,-0.966172,-0.965318,-0.963617,-0.961109,-0.965746,-0.965603,-0.964746,-0.963041,-0.960531,-0.965086,-0.964938,-0.964076,-0.962368,-0.959854,-0.964347,-0.964188,-0.96332,-0.961607,-0.959089,-0.963545,-0.963373,-0.962499,-0.960779,-0.958255
497,488.577,-0.961683,-0.961399,-0.960407,-0.958566,-0.955915,-0.961127,-0.960835,-0.95984,-0.957996,-0.955343,-0.960476,-0.960176,-0.959176,-0.957329,-0.954672,-0.959734,-0.959432,-0.958428,-0.956576,-0.953915,-0.958927,-0.958624,-0.957614,-0.955754,-0.953088
498,494.255,-0.956999,-0.956571,-0.955439,-0.953457,-0.950662,-0.956442,-0.956013,-0.954878,-0.952894,-0.950097,-0.95579,-0.95536,-0.954222,-0.952233,-0.949433,-0.955056,-0.954623,-0.953481,-0.951487,-0.948683,-0.954267,-0.953822,-0.952673,-0.950673,-0.947863
499,500,-0.952248,-0.951687,-0.950416,-0.948291,-0.945352,-0.951702,-0.951135,-0.949862,-0.947733,-0.944792,-0.951064,-0.950489,-0.949212,-0.947079,-0.944137,-0.950344,-0.94976,-0.948478,-0.94634,-0.943394,-0.949558,-0.948964,-0.947676,-0.945534,-0.942582
