gridnumber,capital,dist[0],dist[1],dist[2],dist[3],dist[4],dist[5],dist[6],dist[7],dist[8],dist[9],dist[10],dist[11],dist[12],dist[13],dist[14],dist[15],dist[16],dist[17],dist[18],dist[19],dist[20],dist[21],dist[22],dist[23],dist[24],dist[25],dist[26],dist[27],dist[28],dist[29],dist[30],dist[31],dist[32],dist[33],dist[34],dist[35],dist[36],dist[37],dist[38],dist[39],dist[40],dist[41],dist[42],dist[43],dist[44],dist[45],dist[46],dist[47],dist[48]
202,9.84662,1.54358e-062,4.86556e-061,5.51048e-060,2.25242e-059,3.36375e-059,1.84274e-059,3.95253e-060,1.50949e-061,4.7581e-060,5.38878e-059,2.20268e-058,3.28946e-058,1.80204e-058,3.86524e-059,6.03365e-061,1.90188e-059,2.15397e-058,8.80443e-058,1.31484e-057,7.20302e-058,1.54499e-058,9.57702e-061,3.0188e-059,3.41893e-058,1.3975e-057,2.08701e-057,1.14331e-057,2.45232e-058,6.05781e-061,1.9095e-059,2.1626e-058,8.83968e-058,1.32011e-057,7.23187e-058,1.55118e-058,1.52165e-061,4.79644e-060,5.43219e-059,2.22042e-058,3.31596e-058,1.81656e-058,3.89638e-059,1.56258e-062,4.92546e-061,5.57831e-060,2.28015e-059,3.40516e-059,1.86542e-059,4.00119e-060
203,9.95867,3.91997e-064,1.23563e-062,1.39942e-061,5.72018e-061,8.54249e-061,4.67978e-061,1.00378e-061,3.83384e-063,1.20848e-061,1.36867e-060,5.5945e-060,8.35479e-060,4.57696e-060,9.81724e-061,1.5326e-062,4.83099e-061,5.47136e-060,2.23644e-059,3.33989e-059,1.82967e-059,3.92451e-060,2.4329e-062,7.66888e-061,8.68541e-060,3.5502e-059,5.30184e-059,2.90448e-059,6.2299e-060,1.53906e-062,4.85135e-061,5.4944e-060,2.24586e-059,3.35395e-059,1.83738e-059,3.94104e-060,3.86634e-063,1.21873e-061,1.38027e-060,5.64192e-060,8.42562e-060,4.61576e-060,9.90046e-061,3.97075e-064,1.25164e-062,1.41755e-061,5.79428e-061,8.65315e-061,4.7404e-061,1.01678e-061
204,10.0718,7.24779e-066,2.28462e-064,2.58745e-063,1.05763e-062,1.57946e-062,8.6527e-063,1.85594e-063,7.0894e-065,2.23469e-063,2.53091e-062,1.03452e-061,1.54495e-061,8.46361e-062,1.81538e-062,2.83434e-064,8.93429e-063,1.01186e-061,4.13601e-061,6.1767e-061,3.38375e-061,7.2579e-062,4.4998e-064,1.41841e-062,1.60642e-061,6.56633e-061,9.80613e-061,5.37204e-061,1.15226e-061,2.84688e-064,8.97381e-063,1.01633e-061,4.15431e-061,6.20402e-061,3.39872e-061,7.29e-062,7.15252e-065,2.25459e-063,2.55344e-062,1.04373e-061,1.5587e-061,8.53896e-062,1.83155e-062,7.34641e-066,2.3157e-064,2.62266e-063,1.07202e-062,1.60096e-062,8.77043e-063,1.88119e-063
205,10.1861,1.19234e-067,3.75843e-066,4.25663e-065,1.73992e-064,2.59839e-064,1.42346e-064,3.05322e-065,1.16659e-066,3.67729e-065,4.16473e-064,1.70235e-063,2.54229e-063,1.39273e-063,2.9873e-064,4.66516e-066,1.47053e-064,1.66546e-063,6.80764e-063,1.01665e-062,5.56946e-063,1.19461e-063,7.40815e-066,2.33517e-064,2.64471e-063,1.08104e-062,1.61441e-062,8.84416e-063,1.89701e-063,4.68801e-066,1.47773e-064,1.67362e-063,6.84098e-063,1.02163e-062,5.59674e-063,1.20046e-063,1.1781e-066,3.71355e-065,4.2058e-064,1.71914e-063,2.56736e-063,1.40646e-063,3.01676e-064,1.21031e-067,3.81509e-066,4.32079e-065,1.76614e-064,2.63755e-064,1.44492e-064,3.09924e-065
206,10.3014,1.95148e-069,6.1514e-068,6.96681e-067,2.84772e-066,4.25277e-066,2.32977e-066,4.9972e-067,1.9095e-068,6.01906e-067,6.81692e-066,2.78645e-065,4.16128e-065,2.27965e-065,4.88969e-066,7.63656e-068,2.40717e-066,2.72626e-065,1.11437e-064,1.6642e-064,9.11689e-065,1.95551e-065,1.21275e-067,3.8228e-066,4.32954e-065,1.76972e-064,2.64289e-064,1.44784e-064,3.10552e-065,7.67507e-068,2.41931e-066,2.74e-065,1.11999e-064,1.67259e-064,9.16286e-065,1.96537e-065,1.92888e-068,6.08016e-067,6.88612e-066,2.81474e-065,4.20352e-065,2.30279e-065,4.93933e-066,1.98177e-069,6.24687e-068,7.07493e-067,2.89191e-066,4.31877e-066,2.36593e-066,5.07476e-067
207,10.4179,2.89418e-071,9.12295e-070,1.03323e-068,4.22336e-068,6.30716e-068,3.45522e-068,7.4112e-069,2.83209e-070,8.92723e-069,1.01106e-067,4.13276e-067,6.17184e-067,3.38109e-067,7.2522e-068,1.13269e-069,3.57043e-068,4.04371e-067,1.65289e-066,2.46842e-066,1.35226e-066,2.90051e-067,1.79892e-069,5.67049e-068,6.42215e-067,2.62509e-066,3.9203e-066,2.14764e-066,4.60653e-067,1.13853e-069,3.58885e-068,4.06457e-067,1.66142e-066,2.48115e-066,1.35924e-066,2.91547e-067,2.86151e-070,9.01995e-069,1.02156e-067,4.17568e-067,6.23595e-067,3.41621e-067,7.32753e-068,2.94014e-071,9.26782e-070,1.04963e-068,4.29043e-068,6.40732e-068,3.51009e-068,7.52889e-069
208,10.5356,4.28031e-073,1.34923e-071,1.52808e-070,6.24609e-070,9.3279e-070,5.11006e-070,1.09607e-070,4.18863e-072,1.32033e-070,1.49535e-069,6.11231e-069,9.1281e-069,5.00061e-069,1.0726e-069,1.67529e-071,5.2808e-070,5.98081e-069,2.44469e-068,3.65089e-068,2.00005e-068,4.28997e-069,2.66075e-071,8.38713e-070,9.49891e-069,3.88273e-068,5.79846e-068,3.17654e-068,6.81346e-069,1.68404e-071,5.30838e-070,6.01205e-069,2.45746e-068,3.66996e-068,2.0105e-068,4.31238e-069,4.23268e-072,1.33421e-070,1.51107e-069,6.17659e-069,9.22411e-069,5.0532e-069,1.08388e-069,4.34914e-073,1.37092e-071,1.55265e-070,6.34654e-070,9.47791e-070,5.19224e-070,1.1137e-070
209,10.6544,5.86144e-075,1.84763e-073,2.09254e-072,8.55339e-072,1.27736e-071,6.99771e-072,1.50096e-072,5.73591e-074,1.80806e-072,2.04773e-071,8.37021e-071,1.25e-070,6.84784e-071,1.46881e-071,2.29415e-073,7.23155e-072,8.19015e-071,3.34777e-070,4.99955e-070,2.73888e-070,5.87471e-071,3.64365e-073,1.14854e-071,1.30079e-070,5.31705e-070,7.94047e-070,4.34999e-070,9.33043e-071,2.30614e-073,7.26936e-072,8.23298e-071,3.36527e-070,5.02569e-070,2.7532e-070,5.90543e-071,5.7963e-074,1.82709e-072,2.06929e-071,8.45833e-071,1.26317e-070,6.91994e-071,1.48428e-071,5.95579e-075,1.87737e-073,2.12623e-072,8.69108e-072,1.29792e-071,7.11036e-072,1.52512e-072
210,10.7743,7.86753e-077,2.47998e-075,2.80873e-074,1.14808e-073,1.71455e-073,9.39272e-074,2.01467e-074,7.69913e-076,2.4269e-074,2.74861e-073,1.12351e-072,1.67785e-072,9.19167e-073,1.97155e-073,3.07939e-075,9.70679e-074,1.09935e-072,4.49366e-072,6.71082e-072,3.67636e-072,7.88554e-073,4.89085e-075,1.54168e-073,1.74605e-072,7.13707e-072,1.06585e-071,5.83899e-072,1.25242e-072,3.09556e-075,9.75774e-074,1.10512e-072,4.51725e-072,6.74605e-072,3.69566e-072,7.92693e-073,7.7805e-076,2.45255e-074,2.77766e-073,1.13538e-072,1.69558e-072,9.28881e-073,1.99239e-073,7.99467e-077,2.52006e-075,2.85412e-074,1.16664e-073,1.74225e-073,9.54451e-074,2.04723e-074
211,10.8954,9.80517e-079,3.09076e-077,3.50047e-076,1.43084e-075,2.13681e-075,1.1706e-075,2.51086e-076,9.59531e-078,3.02461e-076,3.42555e-075,1.40021e-074,2.09108e-074,1.14555e-074,2.45712e-075,3.83781e-077,1.20975e-075,1.37011e-074,5.6004e-074,8.36363e-074,4.58181e-074,9.82767e-075,6.09543e-077,1.92139e-075,2.17608e-074,8.89487e-074,1.32836e-073,7.27709e-074,1.56089e-074,3.85797e-077,1.2161e-075,1.37731e-074,5.62982e-074,8.40757e-074,4.60588e-074,9.8793e-075,9.6968e-078,3.0566e-076,3.46178e-075,1.41502e-074,2.1132e-074,1.15766e-074,2.48311e-075,9.96375e-079,3.14075e-077,3.55709e-076,1.45398e-075,2.17137e-075,1.18953e-075,2.55147e-076
212,11.0178,1.17924e-080,3.71717e-079,4.20992e-078,1.72083e-077,2.56988e-077,1.40785e-077,3.01974e-078,1.15401e-079,3.63764e-078,4.11985e-077,1.68401e-076,2.5149e-076,1.37773e-076,2.95513e-077,4.61569e-079,1.45495e-077,1.64782e-076,6.73555e-076,1.00589e-075,5.5105e-076,1.18197e-076,7.33095e-079,2.31085e-077,2.61717e-076,1.06979e-075,1.59762e-075,8.75216e-076,1.87728e-076,4.64001e-079,1.46261e-077,1.6565e-076,6.77104e-076,1.01119e-075,5.53954e-076,1.18819e-076,1.16625e-079,3.67623e-078,4.16355e-077,1.70187e-076,2.54158e-076,1.39234e-076,2.98648e-077,1.19836e-080,3.77746e-079,4.2782e-078,1.74874e-077,2.61157e-077,1.43068e-077,3.06872e-078
213,11.1413,1.31259e-082,4.13752e-081,4.68599e-080,1.91543e-079,2.8605e-079,1.56705e-079,3.36122e-080,1.28451e-081,4.04901e-080,4.58575e-079,1.87445e-078,2.79931e-078,1.53353e-078,3.28932e-079,5.13768e-081,1.61949e-079,1.83417e-078,7.49728e-078,1.11964e-077,6.1337e-078,1.31564e-078,8.16003e-081,2.57219e-079,2.91316e-078,1.19077e-077,1.7783e-077,9.74198e-078,2.08959e-078,5.16478e-081,1.62803e-079,1.84384e-078,7.53683e-078,1.12555e-077,6.16605e-078,1.32258e-078,1.29815e-081,4.09201e-080,4.63445e-079,1.89436e-078,2.82904e-078,1.54982e-078,3.32426e-079,1.3339e-082,4.2047e-081,4.76208e-080,1.94653e-079,2.90695e-079,1.5925e-079,3.41581e-080
214,11.266,1.38669e-084,4.37111e-083,4.95054e-082,2.02357e-081,3.02199e-081,1.65553e-081,3.55099e-082,1.35704e-083,4.27764e-082,4.84468e-081,1.9803e-080,2.95737e-080,1.62013e-080,3.47506e-081,5.42781e-083,1.71095e-081,1.93775e-080,7.92067e-080,1.18287e-079,6.48009e-080,1.38993e-080,8.6209e-083,2.71747e-081,3.0777e-080,1.25803e-079,1.87874e-079,1.02922e-079,2.20761e-080,5.45651e-083,1.71999e-081,1.948e-080,7.96256e-080,1.18913e-079,6.51436e-080,1.39729e-080,1.37149e-083,4.32319e-082,4.89627e-081,2.00138e-080,2.98886e-080,1.63738e-080,3.51206e-081,1.40927e-084,4.44228e-083,5.03115e-082,2.05651e-081,3.0712e-081,1.68248e-081,3.60881e-082
215,11.3919,1.34375e-086,4.23576e-085,4.79726e-084,1.96091e-083,2.92843e-083,1.60427e-083,3.44105e-084,1.31503e-085,4.14521e-084,4.6947e-083,1.91899e-082,2.86582e-082,1.56997e-082,3.36748e-083,5.25979e-085,1.65798e-083,1.87777e-082,7.6755e-082,1.14626e-081,6.27951e-082,1.34691e-082,8.35407e-085,2.63336e-083,2.98244e-082,1.21909e-081,1.82059e-081,9.97368e-082,2.13929e-082,5.28765e-085,1.66677e-083,1.88771e-082,7.71615e-082,1.15233e-081,6.31277e-082,1.35405e-082,1.32905e-085,4.18941e-084,4.74477e-083,1.93945e-082,2.89638e-082,1.58671e-082,3.40339e-083,1.36567e-086,4.30483e-085,4.87549e-084,1.99289e-083,2.97618e-083,1.63043e-083,3.49716e-084
216,11.5191,1.21167e-088,3.81942e-087,4.32573e-086,1.76817e-085,2.64059e-085,1.44658e-085,3.10282e-086,1.18578e-087,3.73779e-086,4.23328e-085,1.73038e-084,2.58415e-084,1.41567e-084,3.03651e-085,4.74285e-087,1.49504e-085,1.69322e-084,6.92116e-084,1.03361e-083,5.66236e-084,1.21454e-084,7.53308e-087,2.37457e-085,2.68935e-084,1.09929e-083,1.64168e-083,8.99353e-084,1.92905e-084,4.76804e-087,1.50297e-085,1.70221e-084,6.9579e-084,1.03909e-083,5.69243e-084,1.22099e-084,1.19845e-087,3.77775e-086,4.27854e-085,1.74888e-084,2.61178e-084,1.4308e-084,3.06897e-085,1.23148e-088,3.88185e-087,4.39644e-086,1.79707e-085,2.68375e-085,1.47023e-085,3.15354e-086
217,11.6475,9.85301e-091,3.10586e-089,3.51757e-088,1.43783e-087,2.14726e-087,1.17633e-087,2.52314e-088,9.64248e-090,3.03949e-088,3.44241e-087,1.40711e-086,2.10138e-086,1.15119e-086,2.46923e-087,3.8568e-089,1.21574e-087,1.3769e-086,5.62816e-086,8.40511e-086,4.60454e-086,9.87642e-087,6.12579e-089,1.93096e-087,2.18694e-086,8.93925e-086,1.33499e-085,7.31342e-086,1.56868e-086,3.87731e-089,1.2222e-087,1.38422e-086,5.6581e-086,8.44981e-086,4.62903e-086,9.92895e-087,9.74573e-090,3.07204e-088,3.47928e-087,1.42218e-086,2.12388e-086,1.16352e-086,2.49567e-087,1.00143e-090,3.15671e-089,3.57517e-088,1.46137e-087,2.18242e-087,1.19559e-087,2.56445e-088
218,11.7772,7.24749e-093,2.28455e-091,2.58739e-090,1.05761e-089,1.57944e-089,8.6526e-090,1.85593e-090,7.09268e-092,2.23575e-090,2.53213e-089,1.03502e-088,1.54571e-088,8.46778e-089,1.81628e-089,2.83695e-091,8.94261e-090,1.01281e-088,4.13992e-088,6.18256e-088,3.38697e-088,7.26482e-089,4.50598e-091,1.42037e-089,1.60866e-088,6.5755e-088,9.81986e-088,5.37958e-088,1.15388e-088,2.85207e-091,8.99028e-090,1.01821e-088,4.16198e-088,6.21551e-088,3.40502e-088,7.30354e-089,7.1688e-092,2.25974e-090,2.5593e-089,1.04613e-088,1.56229e-088,8.55866e-089,1.83577e-089,7.36642e-093,2.32204e-091,2.62985e-090,1.07497e-089,1.60536e-089,8.7946e-090,1.88638e-090
219,11.9081,4.65672e-095,1.46789e-093,1.66248e-092,6.79548e-092,1.01484e-091,5.55955e-092,1.19249e-092,4.55727e-094,1.43654e-092,1.62697e-091,6.65036e-091,9.93166e-091,5.44082e-091,1.16702e-091,1.82284e-093,5.74594e-092,6.50764e-091,2.66004e-090,3.97251e-090,2.17624e-090,4.6679e-091,2.89526e-093,9.1264e-092,1.03362e-090,4.225e-090,6.30963e-090,3.45658e-090,7.41414e-091,1.83257e-093,5.77661e-092,6.54238e-091,2.67424e-090,3.99372e-090,2.18786e-090,4.69282e-091,4.60626e-094,1.45198e-092,1.64446e-091,6.72184e-091,1.00384e-090,5.4993e-091,1.17956e-091,4.73326e-095,1.49201e-093,1.6898e-092,6.90717e-092,1.03152e-091,5.65093e-092,1.21209e-092
220,12.0404,2.57403e-097,8.11384e-096,9.18943e-095,3.75625e-094,5.60958e-094,3.07308e-094,6.59155e-095,2.51907e-096,7.9406e-095,8.99323e-094,3.67605e-093,5.48981e-093,3.00747e-093,6.45081e-094,1.00759e-095,3.17613e-094,3.59717e-093,1.47037e-092,2.19585e-092,1.20295e-092,2.58024e-093,1.60039e-095,5.04475e-094,5.7135e-093,2.33543e-092,3.48774e-092,1.91067e-092,4.09827e-093,1.01298e-095,3.19312e-094,3.61641e-093,1.47823e-092,2.20759e-092,1.20938e-092,2.59404e-093,2.54619e-096,8.0261e-095,9.09006e-094,3.71563e-093,5.54892e-093,3.03985e-093,6.52027e-094,2.61641e-097,8.24743e-096,9.34073e-095,3.81809e-094,5.70194e-094,3.12367e-094,6.70007e-095
221,12.1739,1.15535e-099,3.64188e-098,4.12466e-097,1.68598e-096,2.51785e-096,1.37934e-096,2.9586e-097,1.13068e-098,3.56413e-097,4.0366e-096,1.64999e-095,2.4641e-095,1.3499e-095,2.89544e-096,4.52258e-098,1.42561e-096,1.61459e-095,6.59974e-095,9.85607e-095,5.39942e-095,1.15814e-095,7.18336e-098,2.26434e-096,2.56451e-095,1.04826e-094,1.56547e-094,8.57607e-095,1.83951e-095,4.54678e-098,1.43323e-096,1.62323e-095,6.63506e-095,9.90882e-095,5.42831e-095,1.16434e-095,1.14286e-098,3.60253e-097,4.08009e-096,1.66777e-095,2.49065e-095,1.36444e-095,2.92664e-096,1.17438e-099,3.70188e-098,4.19262e-097,1.71376e-096,2.55933e-096,1.40207e-096,3.00735e-097
222,12.3087,3.8904e-102,1.22633e-100,1.3889e-099,5.67722e-099,8.47838e-099,4.64468e-099,9.96253e-100,3.80734e-101,1.20015e-099,1.35924e-098,5.55601e-098,8.29736e-098,4.54551e-098,9.74982e-099,1.52288e-100,4.80043e-099,5.43679e-098,2.22233e-097,3.31883e-097,1.81814e-097,3.89979e-098,2.41884e-100,7.62467e-099,8.63542e-098,3.52979e-097,5.2714e-097,2.88781e-097,6.19416e-098,1.53103e-100,4.8261e-099,5.46586e-098,2.23421e-097,3.33658e-097,1.82786e-097,3.92065e-098,3.84833e-101,1.21307e-099,1.37388e-098,5.61583e-098,8.38669e-098,4.59445e-098,9.85479e-099,3.95445e-102,1.24652e-100,1.41177e-099,5.77069e-099,8.61796e-099,4.72115e-099,1.01266e-099
223,12.4449,7.55949e-105,2.3829e-103,2.69879e-102,1.10315e-101,1.64745e-101,9.02515e-102,1.93583e-102,7.39789e-104,2.33196e-102,2.64109e-101,1.07957e-100,1.61223e-100,8.83221e-101,1.89445e-101,2.95898e-103,9.32729e-102,1.05638e-100,4.31801e-100,6.44853e-100,3.53268e-100,7.57736e-101,4.69973e-103,1.48145e-101,1.67783e-100,6.85827e-100,1.02422e-099,5.61092e-100,1.20351e-100,2.97466e-103,9.37672e-102,1.06197e-100,4.3409e-100,6.4827e-100,3.5514e-100,7.61751e-101,7.47682e-104,2.35684e-102,2.66927e-101,1.09109e-100,1.62943e-100,8.92644e-101,1.91466e-101,7.68283e-105,2.42178e-103,2.74282e-102,1.12115e-101,1.67432e-101,9.17239e-102,1.96742e-102
224,12.5823,2.36859e-108,7.46625e-107,8.45601e-106,3.45645e-105,5.16188e-105,2.82781e-105,6.06547e-106,2.31697e-107,7.30354e-106,8.27173e-105,3.38113e-104,5.04939e-104,2.76619e-104,5.93329e-105,9.26387e-107,2.92016e-105,3.30726e-104,1.35187e-103,2.01888e-103,1.106e-103,2.37229e-104,1.47083e-106,4.63636e-105,5.25098e-104,2.14637e-103,3.2054e-103,1.756e-103,3.76651e-104,9.30614e-107,2.93348e-105,3.32235e-104,1.35804e-103,2.02809e-103,1.11104e-103,2.38312e-104,2.33825e-107,7.37061e-106,8.34769e-105,3.41218e-104,5.09576e-104,2.79159e-104,5.98778e-105,2.40183e-108,7.57105e-107,8.5747e-106,3.50497e-105,5.23433e-105,2.8675e-105,6.15061e-106
225,12.7212,4.9383e-112,1.55665e-110,1.76301e-109,7.20642e-109,1.07621e-108,5.89575e-109,1.2646e-109,4.83118e-111,1.52288e-109,1.72476e-108,7.05009e-108,1.05286e-107,5.76786e-108,1.23717e-108,1.93181e-110,6.08946e-109,6.8967e-108,2.81908e-107,4.21001e-107,2.30636e-107,4.94699e-108,3.06743e-110,9.66915e-109,1.09509e-107,4.47627e-107,6.68488e-107,3.66215e-107,7.85508e-108,1.94097e-110,6.11833e-109,6.9294e-108,2.83244e-107,4.22998e-107,2.31729e-107,4.97044e-108,4.87729e-111,1.53742e-109,1.74122e-108,7.11738e-108,1.06291e-107,5.82291e-108,1.24898e-108,5.01034e-112,1.57936e-110,1.78873e-109,7.31155e-109,1.09191e-108,5.98176e-109,1.28305e-109
226,12.8613,6.17852e-116,1.94759e-114,2.20577e-113,9.01625e-113,1.34649e-112,7.37642e-113,1.58219e-113,6.0455e-115,1.90566e-113,2.15828e-112,8.82214e-112,1.3175e-111,7.21762e-112,1.54813e-112,2.41773e-114,7.62117e-113,8.63147e-112,3.52817e-111,5.26898e-111,2.88649e-111,6.19133e-112,3.83956e-114,1.2103e-112,1.37075e-111,5.60303e-111,8.36758e-111,4.58398e-111,9.83234e-112,2.4299e-114,7.65953e-113,8.67491e-112,3.54593e-111,5.2955e-111,2.90102e-111,6.22249e-112,6.10676e-115,1.92497e-113,2.18015e-112,8.91153e-112,1.33085e-111,7.29075e-112,1.56382e-112,6.27422e-116,1.97776e-114,2.23994e-113,9.15591e-113,1.36735e-112,7.49068e-113,1.6067e-113
227,13.0029,4.06292e-120,1.28071e-118,1.45049e-117,5.92898e-117,8.85435e-117,4.85065e-117,1.04043e-117,3.9766e-119,1.2535e-117,1.41967e-116,5.80301e-116,8.66624e-116,4.74759e-116,1.01833e-116,1.59074e-118,5.01432e-117,5.67904e-116,2.32135e-115,3.46671e-115,1.89915e-115,4.07356e-116,2.52685e-118,7.96514e-117,9.02104e-116,3.68741e-115,5.50679e-115,3.01677e-115,6.47077e-116,1.59954e-118,5.04208e-117,5.71048e-116,2.3342e-115,3.4859e-115,1.90967e-115,4.09611e-116,4.02093e-119,1.26748e-117,1.4355e-116,5.86771e-116,8.76285e-116,4.80052e-116,1.02968e-116,4.13218e-120,1.30255e-118,1.47522e-117,6.03006e-117,9.0053e-117,4.93334e-117,1.05817e-117
228,13.1458,1.79263e-124,5.65073e-123,6.39982e-122,2.61597e-121,3.9067e-121,2.14019e-121,4.59057e-122,1.75455e-123,5.53068e-122,6.26386e-121,2.5604e-120,3.8237e-120,2.09473e-120,4.49305e-121,7.01863e-123,2.21241e-121,2.5057e-120,1.02422e-119,1.52958e-119,8.37942e-120,1.79733e-120,1.1149e-122,3.51437e-121,3.98025e-120,1.62696e-119,2.4297e-119,1.33105e-119,2.85502e-120,7.05749e-123,2.22466e-121,2.51957e-120,1.02989e-119,1.53804e-119,8.42582e-120,1.80728e-120,1.77411e-123,5.59235e-122,6.33369e-121,2.58894e-120,3.86633e-120,2.11808e-120,4.54314e-121,1.8232e-124,5.74708e-123,6.50894e-122,2.66058e-121,3.97331e-121,2.17669e-121,4.66885e-122
229,13.2902,4.81834e-129,1.51884e-127,1.72018e-126,7.03135e-126,1.05006e-125,5.75253e-126,1.23388e-126,4.71598e-128,1.48657e-126,1.68363e-125,6.88198e-125,1.02776e-124,5.63032e-125,1.20767e-125,1.88651e-127,5.94664e-126,6.73496e-125,2.75296e-124,4.11128e-124,2.25227e-124,4.83097e-125,2.99668e-127,9.44613e-126,1.06983e-124,4.37303e-124,6.53069e-124,3.57768e-124,7.6739e-125,1.89695e-127,5.97957e-126,6.77225e-125,2.76821e-124,4.13405e-124,2.26474e-124,4.85772e-125,4.76856e-128,1.50314e-126,1.70241e-125,6.95871e-125,1.03922e-124,5.6931e-125,1.22113e-125,4.9005e-129,1.54474e-127,1.74951e-126,7.15126e-126,1.06797e-125,5.85062e-126,1.25492e-126
230,13.4359,6.96919e-134,2.19683e-132,2.48805e-131,1.01701e-130,1.5188e-130,8.32039e-131,1.78467e-131,6.82113e-133,2.15016e-131,2.43519e-130,9.95401e-130,1.48653e-129,8.14363e-130,1.74676e-130,2.72862e-132,8.60116e-131,9.74137e-130,3.98185e-129,5.94651e-129,3.25766e-129,6.98746e-130,4.33437e-132,1.36628e-130,1.5474e-129,6.3251e-129,9.44592e-129,5.17472e-129,1.10994e-129,2.74373e-132,8.64879e-131,9.79531e-130,4.0039e-129,5.97944e-129,3.2757e-129,7.02615e-130,6.8972e-133,2.17413e-131,2.46235e-130,1.0065e-129,1.50311e-129,8.23444e-130,1.76623e-130,7.08804e-134,2.23429e-132,2.53048e-131,1.03435e-130,1.5447e-130,8.46228e-131,1.8151e-131
231,13.5831,4.58764e-139,1.44612e-137,1.63782e-136,6.6947e-136,9.99789e-136,5.47711e-136,1.1748e-136,4.49018e-138,1.41539e-136,1.60302e-135,6.55248e-135,9.78549e-135,5.36075e-135,1.14985e-135,1.79618e-137,5.66193e-136,6.4125e-135,2.62115e-134,3.91444e-134,2.14443e-134,4.59967e-135,2.85321e-137,8.99387e-136,1.01861e-134,4.16365e-134,6.21801e-134,3.40639e-134,7.30649e-135,1.80613e-137,5.69328e-136,6.44801e-135,2.63567e-134,3.93612e-134,2.15631e-134,4.62514e-135,4.54025e-138,1.43118e-136,1.6209e-135,6.62555e-135,9.89461e-135,5.42053e-135,1.16267e-135,4.66588e-139,1.47078e-137,1.66575e-136,6.80887e-136,1.01684e-135,5.57051e-136,1.19484e-136
232,13.7317,1.06868e-144,3.36869e-143,3.81526e-142,1.55952e-141,2.32899e-141,1.27588e-141,2.73668e-142,1.04598e-143,3.29713e-142,3.73421e-141,1.52639e-140,2.27951e-140,1.24878e-140,2.67854e-141,4.18417e-143,1.31893e-141,1.49378e-140,6.10592e-140,9.1186e-140,4.99541e-140,1.07148e-140,6.64648e-143,2.0951e-141,2.37284e-140,9.69914e-140,1.44847e-139,7.93512e-140,1.70203e-140,4.20735e-143,1.32624e-141,1.50205e-140,6.13974e-140,9.1691e-140,5.02308e-140,1.07742e-140,1.05764e-143,3.3339e-142,3.77585e-141,1.54341e-140,2.30493e-140,1.2627e-140,2.70841e-141,1.08691e-144,3.42614e-143,3.88033e-142,1.58611e-141,2.3687e-141,1.29764e-141,2.78335e-142
233,13.8818,5.31824e-151,1.67641e-149,1.89865e-148,7.76085e-148,1.15901e-147,6.34935e-148,1.36189e-148,5.20526e-150,1.6408e-148,1.85831e-147,7.59598e-147,1.13439e-146,6.21447e-147,1.33296e-147,2.08223e-149,6.56361e-148,7.43371e-147,3.03858e-146,4.53783e-146,2.48594e-146,5.33218e-147,3.30759e-149,1.04262e-147,1.18083e-146,4.82673e-146,7.20825e-146,3.94887e-146,8.47007e-147,2.09376e-149,6.59996e-148,7.47488e-147,3.05541e-146,4.56296e-146,2.49971e-146,5.36171e-147,5.2633e-150,1.6591e-148,1.87903e-147,7.68069e-147,1.14704e-146,6.28377e-147,1.34783e-147,5.40894e-151,1.705e-149,1.93103e-148,7.89321e-148,1.17877e-147,6.45763e-148,1.38512e-148
234,14.0334,1.65601e-158,5.22007e-157,5.91207e-156,2.4166e-155,3.60896e-155,1.97708e-155,4.24071e-156,1.62083e-157,5.10918e-156,5.78647e-155,2.36526e-154,3.53229e-154,1.93508e-154,4.15062e-155,6.48373e-157,2.0438e-155,2.31473e-154,9.46164e-154,1.413e-153,7.74081e-154,1.66035e-154,1.02993e-156,3.24653e-155,3.67691e-154,1.50296e-153,2.24453e-153,1.22961e-153,2.63744e-154,6.51963e-157,2.05512e-155,2.32755e-154,9.51404e-154,1.42083e-153,7.78367e-154,1.66955e-154,1.6389e-157,5.16615e-156,5.851e-155,2.39164e-154,3.57168e-154,1.95666e-154,4.19691e-155,1.68425e-158,5.3091e-157,6.01289e-156,2.45781e-155,3.6705e-155,2.0108e-155,4.31303e-156
235,14.1864,1.80295e-168,5.68325e-167,6.43665e-166,2.63103e-165,3.92918e-165,2.15251e-165,4.61699e-166,1.76465e-167,5.56251e-166,6.29991e-165,2.57513e-164,3.84571e-164,2.10678e-164,4.51891e-165,7.05903e-167,2.22514e-165,2.52012e-164,1.03012e-163,1.53838e-163,8.42765e-164,1.80767e-164,1.12131e-166,3.5346e-165,4.00316e-164,1.63632e-163,2.44369e-163,1.33872e-163,2.87146e-164,7.09812e-167,2.23747e-165,2.53408e-164,1.03582e-163,1.5469e-163,8.47432e-164,1.81769e-164,1.78432e-167,5.62454e-166,6.37016e-165,2.60385e-164,3.88859e-164,2.13027e-164,4.5693e-165,1.8337e-168,5.78017e-167,6.54642e-166,2.67589e-165,3.99619e-165,2.18922e-165,4.69573e-166
236,14.3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
