gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
206,15.5645,10.2879,10.2879,10.2879,10.2879,10.2879,10.2057,10.2057,10.2057,10.2057,10.2057,10.1106,10.1106,10.1106,10.1106,10.1106,10.0075,10.0075,10.0075,10.0075,10.0075,9.90366,9.90366,9.90366,9.90366,9.90366
207,15.7633,10.4357,10.4357,10.4357,10.4357,10.4357,10.3535,10.3535,10.3535,10.3535,10.3535,10.2585,10.2585,10.2585,10.2585,10.2585,10.1553,10.1553,10.1553,10.1553,10.1553,10.0516,10.0516,10.0516,10.0516,10.0516
208,15.9645,10.5853,10.5853,10.5853,10.5853,10.5853,10.503,10.503,10.503,10.503,10.503,10.4082,10.4082,10.4082,10.4082,10.4082,10.3051,10.3051,10.3051,10.3051,10.3051,10.2011,10.2011,10.2011,10.2011,10.2011
209,16.168,10.7372,10.7372,10.7372,10.7372,10.7372,10.6546,10.6546,10.6546,10.6546,10.6546,10.5595,10.5595,10.5595,10.5595,10.5595,10.4568,10.4568,10.4568,10.4568,10.4568,10.3528,10.3528,10.3528,10.3528,10.3528
210,16.3738,10.8907,10.8907,10.8907,10.8907,10.8907,10.8082,10.8082,10.8082,10.8082,10.8082,10.713,10.713,10.713,10.713,10.713,10.6102,10.6102,10.6102,10.6102,10.6102,10.5063,10.5063,10.5063,10.5063,10.5063
211,16.5821,11.0461,11.0461,11.0461,11.0461,11.0461,10.9636,10.9636,10.9636,10.9636,10.9636,10.8684,10.8684,10.8684,10.8684,10.8684,10.7654,10.7654,10.7654,10.7654,10.7654,10.6618,10.6618,10.6618,10.6618,10.6618
212,16.7927,11.2037,11.2037,11.2037,11.2037,11.2037,11.1212,11.1212,11.1212,11.1212,11.1212,11.0259,11.0259,11.0259,11.0259,11.0259,10.9226,10.9226,10.9226,10.9226,10.9226,10.819,10.819,10.819,10.819,10.819
213,17.0058,11.3633,11.3633,11.3633,11.3633,11.3633,11.2809,11.2809,11.2809,11.2809,11.2809,11.1856,11.1856,11.1856,11.1856,11.1856,11.0822,11.0822,11.0822,11.0822,11.0822,10.9781,10.9781,10.9781,10.9781,10.9781
214,17.2213,11.5249,11.5249,11.5249,11.5249,11.5249,11.4425,11.4425,11.4425,11.4425,11.4425,11.3472,11.3472,11.3472,11.3472,11.3472,11.2438,11.2438,11.2438,11.2438,11.2438,11.1397,11.1397,11.1397,11.1397,11.1397
215,17.4394,11.6885,11.6885,11.6885,11.6885,11.6885,11.6059,11.6059,11.6059,11.6059,11.6059,11.5106,11.5106,11.5106,11.5106,11.5106,11.4073,11.4073,11.4073,11.4073,11.4073,11.3032,11.3032,11.3032,11.3032,11.3032
216,17.66,11.854,11.854,11.854,11.854,11.854,11.7713,11.7713,11.7713,11.7713,11.7713,11.6759,11.6759,11.6759,11.6759,11.6759,11.5727,11.5727,11.5727,11.5727,11.5727,11.4687,11.4687,11.4687,11.4687,11.4687
217,17.8831,12.0215,12.0215,12.0215,12.0215,12.0215,11.9388,11.9388,11.9388,11.9388,11.9388,11.8432,11.8432,11.8432,11.8432,11.8432,11.74,11.74,11.74,11.74,11.74,11.6363,11.6363,11.6363,11.6363,11.6363
218,18.1088,12.191,12.191,12.191,12.191,12.191,12.1083,12.1083,12.1083,12.1083,12.1083,12.0127,12.0127,12.0127,12.0127,12.0127,11.9094,11.9094,11.9094,11.9094,11.9094,11.8057,11.8057,11.8057,11.8057,11.8057
219,18.3372,12.3625,12.3625,12.3625,12.3625,12.3625,12.2798,12.2798,12.2798,12.2798,12.2798,12.1845,12.1845,12.1845,12.1845,12.1845,12.0811,12.0811,12.0811,12.0811,12.0811,11.9771,11.9771,11.9771,11.9771,11.9771
220,18.5681,12.5364,12.5364,12.5364,12.5364,12.5364,12.4535,12.4535,12.4535,12.4535,12.4535,12.3582,12.3582,12.3582,12.3582,12.3582,12.2551,12.2551,12.2551,12.2551,12.2551,12.1511,12.1511,12.1511,12.1511,12.1511
221,18.8018,12.7125,12.7125,12.7125,12.7125,12.7125,12.6296,12.6296,12.6296,12.6296,12.6296,12.5341,12.5341,12.5341,12.5341,12.5341,12.431,12.431,12.431,12.431,12.431,12.3274,12.3274,12.3274,12.3274,12.3274
222,19.0381,12.8909,12.8909,12.8909,12.8909,12.8909,12.808,12.808,12.808,12.808,12.808,12.7124,12.7124,12.7124,12.7124,12.7124,12.6091,12.6091,12.6091,12.6091,12.6091,12.5053,12.5053,12.5053,12.5053,12.5053
223,19.2772,13.0715,13.0715,13.0715,13.0715,13.0715,12.9886,12.9886,12.9886,12.9886,12.9886,12.893,12.893,12.893,12.893,12.893,12.7896,12.7896,12.7896,12.7896,12.7896,12.6856,12.6856,12.6856,12.6856,12.6856
224,19.5191,13.2542,13.2542,13.2542,13.2542,13.2542,13.1714,13.1714,13.1714,13.1714,13.1714,13.0758,13.0758,13.0758,13.0758,13.0758,12.9724,12.9724,12.9724,12.9724,12.9724,12.8685,12.8685,12.8685,12.8685,12.8685
225,19.7638,13.439,13.439,13.439,13.439,13.439,13.3563,13.3563,13.3563,13.3563,13.3563,13.2607,13.2607,13.2607,13.2607,13.2607,13.1573,13.1573,13.1573,13.1573,13.1573,13.0534,13.0534,13.0534,13.0534,13.0534
226,20.0113,13.6261,13.6261,13.6261,13.6261,13.6261,13.5432,13.5432,13.5432,13.5432,13.5432,13.4477,13.4477,13.4477,13.4477,13.4477,13.3445,13.3445,13.3445,13.3445,13.3445,13.2406,13.2406,13.2406,13.2406,13.2406
227,20.2617,13.8155,13.8155,13.8155,13.8155,13.8155,13.7327,13.7327,13.7327,13.7327,13.7327,13.637,13.637,13.637,13.637,13.637,13.5338,13.5338,13.5338,13.5338,13.5338,13.4303,13.4303,13.4303,13.4303,13.4303
228,20.5149,14.0072,14.0072,14.0072,14.0072,14.0072,13.9244,13.9244,13.9244,13.9244,13.9244,13.8287,13.8287,13.8287,13.8287,13.8287,13.7255,13.7255,13.7255,13.7255,13.7255,13.6219,13.6219,13.6219,13.6219,13.6219
229,20.7711,14.2015,14.2015,14.2015,14.2015,14.2015,14.1186,14.1186,14.1186,14.1186,14.1186,14.0229,14.0229,14.0229,14.0229,14.0229,13.9196,13.9196,13.9196,13.9196,13.9196,13.8159,13.8159,13.8159,13.8159,13.8159
230,21.0303,14.3979,14.3979,14.3979,14.3979,14.3979,14.3152,14.3152,14.3152,14.3152,14.3152,14.2196,14.2196,14.2196,14.2196,14.2196,14.1163,14.1163,14.1163,14.1163,14.1163,14.0127,14.0127,14.0127,14.0127,14.0127
231,21.2925,14.5968,14.5968,14.5968,14.5968,14.5968,14.5141,14.5141,14.5141,14.5141,14.5141,14.4186,14.4186,14.4186,14.4186,14.4186,14.3155,14.3155,14.3155,14.3155,14.3155,14.2118,14.2118,14.2118,14.2118,14.2118
232,21.5577,14.7984,14.7984,14.7984,14.7984,14.7984,14.7156,14.7156,14.7156,14.7156,14.7156,14.6201,14.6201,14.6201,14.6201,14.6201,14.517,14.517,14.517,14.517,14.517,14.4134,14.4134,14.4134,14.4134,14.4134
233,21.826,15.0024,15.0024,15.0024,15.0024,15.0024,14.9195,14.9195,14.9195,14.9195,14.9195,14.8242,14.8242,14.8242,14.8242,14.8242,14.721,14.721,14.721,14.721,14.721,14.6174,14.6174,14.6174,14.6174,14.6174
234,22.0974,15.2089,15.2089,15.2089,15.2089,15.2089,15.1259,15.1259,15.1259,15.1259,15.1259,15.0305,15.0305,15.0305,15.0305,15.0305,14.9273,14.9273,14.9273,14.9273,14.9273,14.8238,14.8238,14.8238,14.8238,14.8238
235,22.3719,15.4181,15.4181,15.4181,15.4181,15.4181,15.335,15.335,15.335,15.335,15.335,15.2395,15.2395,15.2395,15.2395,15.2395,15.1364,15.1364,15.1364,15.1364,15.1364,15.0328,15.0328,15.0328,15.0328,15.0328
236,22.6496,15.6297,15.6297,15.6297,15.6297,15.6297,15.5466,15.5466,15.5466,15.5466,15.5466,15.4512,15.4512,15.4512,15.4512,15.4512,15.3481,15.3481,15.3481,15.3481,15.3481,15.2447,15.2447,15.2447,15.2447,15.2447
237,22.9306,15.8438,15.8438,15.8438,15.8438,15.8438,15.7607,15.7607,15.7607,15.7607,15.7607,15.6652,15.6652,15.6652,15.6652,15.6652,15.5622,15.5622,15.5622,15.5622,15.5622,15.4589,15.4589,15.4589,15.4589,15.4589
238,23.2148,16.0604,16.0604,16.0604,16.0604,16.0604,15.9773,15.9773,15.9773,15.9773,15.9773,15.8818,15.8818,15.8818,15.8818,15.8818,15.7787,15.7787,15.7787,15.7787,15.7787,15.6754,15.6754,15.6754,15.6754,15.6754
239,23.5023,16.2796,16.2796,16.2796,16.2796,16.2796,16.1966,16.1966,16.1966,16.1966,16.1966,16.101,16.101,16.101,16.101,16.101,15.9979,15.9979,15.9979,15.9979,15.9979,15.8945,15.8945,15.8945,15.8945,15.8945
240,23.7931,16.5017,16.5017,16.5017,16.5017,16.5017,16.4187,16.4187,16.4187,16.4187,16.4187,16.3231,16.3231,16.3231,16.3231,16.3231,16.2201,16.2201,16.2201,16.2201,16.2201,16.1168,16.1168,16.1168,16.1168,16.1168
241,24.0873,16.7265,16.7265,16.7265,16.7265,16.7265,16.6437,16.6437,16.6437,16.6437,16.6437,16.5482,16.5482,16.5482,16.5482,16.5482,16.4451,16.4451,16.4451,16.4451,16.4451,16.342,16.342,16.342,16.342,16.342
242,24.3848,16.954,16.954,16.954,16.954,16.954,16.8713,16.8713,16.8713,16.8713,16.8713,16.7758,16.7758,16.7758,16.7758,16.7758,16.6729,16.6729,16.6729,16.6729,16.6729,16.5697,16.5697,16.5697,16.5697,16.5697
243,24.6859,17.1842,17.1842,17.1842,17.1842,17.1842,17.1015,17.1015,17.1015,17.1015,17.1015,17.006,17.006,17.006,17.006,17.006,16.9032,16.9032,16.9032,16.9032,16.9032,16.8,16.8,16.8,16.8,16.8
244,24.9904,17.4171,17.4171,17.4171,17.4171,17.4171,17.3344,17.3344,17.3344,17.3344,17.3344,17.2392,17.2392,17.2392,17.2392,17.2392,17.1363,17.1363,17.1363,17.1363,17.1363,17.0332,17.0332,17.0332,17.0332,17.0332
245,25.2985,17.6529,17.6529,17.6529,17.6529,17.6529,17.5702,17.5702,17.5702,17.5702,17.5702,17.4751,17.4751,17.4751,17.4751,17.4751,17.3724,17.3724,17.3724,17.3724,17.3724,17.2694,17.2694,17.2694,17.2694,17.2694
246,25.6101,17.8917,17.8917,17.8917,17.8917,17.8917,17.809,17.809,17.809,17.809,17.809,17.7138,17.7138,17.7138,17.7138,17.7138,17.6111,17.6111,17.6111,17.6111,17.6111,17.5083,17.5083,17.5083,17.5083,17.5083
247,25.9253,18.1334,18.1334,18.1334,18.1334,18.1334,18.0507,18.0507,18.0507,18.0507,18.0507,17.9555,17.9555,17.9555,17.9555,17.9555,17.8528,17.8528,17.8528,17.8528,17.8528,17.7499,17.7499,17.7499,17.7499,17.7499
248,26.2442,18.3781,18.3781,18.3781,18.3781,18.3781,18.2953,18.2953,18.2953,18.2953,18.2953,18.2002,18.2002,18.2002,18.2002,18.2002,18.0975,18.0975,18.0975,18.0975,18.0975,17.9946,17.9946,17.9946,17.9946,17.9946
249,26.5668,18.6259,18.6259,18.6259,18.6259,18.6259,18.543,18.543,18.543,18.543,18.543,18.4478,18.4478,18.4478,18.4478,18.4478,18.3452,18.3452,18.3452,18.3452,18.3452,18.2423,18.2423,18.2423,18.2423,18.2423
250,26.8931,18.8766,18.8766,18.8766,18.8766,18.8766,18.7936,18.7936,18.7936,18.7936,18.7936,18.6985,18.6985,18.6985,18.6985,18.6985,18.5959,18.5959,18.5959,18.5959,18.5959,18.4931,18.4931,18.4931,18.4931,18.4931
251,27.2232,19.1302,19.1302,19.1302,19.1302,19.1302,19.0472,19.0472,19.0472,19.0472,19.0472,18.9521,18.9521,18.9521,18.9521,18.9521,18.8496,18.8496,18.8496,18.8496,18.8496,18.7469,18.7469,18.7469,18.7469,18.7469
252,27.5571,19.3869,19.3869,19.3869,19.3869,19.3869,19.3041,19.3041,19.3041,19.3041,19.3041,19.2089,19.2089,19.2089,19.2089,19.2089,19.1064,19.1064,19.1064,19.1064,19.1064,19.0039,19.0039,19.0039,19.0039,19.0039
253,27.8949,19.6469,19.6469,19.6469,19.6469,19.6469,19.5642,19.5642,19.5642,19.5642,19.5642,19.469,19.469,19.469,19.469,19.469,19.3665,19.3665,19.3665,19.3665,19.3665,19.2641,19.2641,19.2641,19.2641,19.2641
254,28.2366,19.9101,19.9101,19.9101,19.9101,19.9101,19.8273,19.8273,19.8273,19.8273,19.8273,19.7321,19.7321,19.7321,19.7321,19.7321,19.6297,19.6297,19.6297,19.6297,19.6297,19.5272,19.5272,19.5272,19.5272,19.5272
255,28.5823,20.1763,20.1763,20.1763,20.1763,20.1763,20.0936,20.0936,20.0936,20.0936,20.0936,19.9983,19.9983,19.9983,19.9983,19.9983,19.8959,19.8959,19.8959,19.8959,19.8959,19.7935,19.7935,19.7935,19.7935,19.7935
256,28.932,20.4456,20.4456,20.4456,20.4456,20.4456,20.363,20.363,20.363,20.363,20.363,20.2679,20.2679,20.2679,20.2679,20.2679,20.1654,20.1654,20.1654,20.1654,20.1654,20.0629,20.0629,20.0629,20.0629,20.0629
257,29.2857,20.7181,20.7181,20.7181,20.7181,20.7181,20.6355,20.6355,20.6355,20.6355,20.6355,20.5405,20.5405,20.5405,20.5405,20.5405,20.4381,20.4381,20.4381,20.4381,20.4381,20.3358,20.3358,20.3358,20.3358,20.3358
258,29.6435,20.9938,20.9938,20.9938,20.9938,20.9938,20.9113,20.9113,20.9113,20.9113,20.9113,20.8164,20.8164,20.8164,20.8164,20.8164,20.7141,20.7141,20.7141,20.7141,20.7141,20.6119,20.6119,20.6119,20.6119,20.6119
259,30.0055,21.2729,21.2729,21.2729,21.2729,21.2729,21.1905,21.1905,21.1905,21.1905,21.1905,21.0957,21.0957,21.0957,21.0957,21.0957,20.9934,20.9934,20.9934,20.9934,20.9934,20.8911,20.8911,20.8911,20.8911,20.8911
260,30.3716,21.5556,21.5556,21.5556,21.5556,21.5556,21.4731,21.4731,21.4731,21.4731,21.4731,21.3784,21.3784,21.3784,21.3784,21.3784,21.2762,21.2762,21.2762,21.2762,21.2762,21.1738,21.1738,21.1738,21.1738,21.1738
261,30.742,21.8418,21.8418,21.8418,21.8418,21.8418,21.7593,21.7593,21.7593,21.7593,21.7593,21.6646,21.6646,21.6646,21.6646,21.6646,21.5625,21.5625,21.5625,21.5625,21.5625,21.4602,21.4602,21.4602,21.4602,21.4602
262,31.1167,22.1313,22.1313,22.1313,22.1313,22.1313,22.0488,22.0488,22.0488,22.0488,22.0488,21.9541,21.9541,21.9541,21.9541,21.9541,21.8522,21.8522,21.8522,21.8522,21.8522,21.7502,21.7502,21.7502,21.7502,21.7502
263,31.4958,22.4243,22.4243,22.4243,22.4243,22.4243,22.3417,22.3417,22.3417,22.3417,22.3417,22.247,22.247,22.247,22.247,22.247,22.1452,22.1452,22.1452,22.1452,22.1452,22.0434,22.0434,22.0434,22.0434,22.0434
264,31.8792,22.7207,22.7207,22.7207,22.7207,22.7207,22.6382,22.6382,22.6382,22.6382,22.6382,22.5435,22.5435,22.5435,22.5435,22.5435,22.4417,22.4417,22.4417,22.4417,22.4417,22.3399,22.3399,22.3399,22.3399,22.3399
265,32.267,23.0208,23.0208,23.0208,23.0208,23.0208,22.9384,22.9384,22.9384,22.9384,22.9384,22.8438,22.8438,22.8438,22.8438,22.8438,22.742,22.742,22.742,22.742,22.742,22.6401,22.6401,22.6401,22.6401,22.6401
266,32.6594,23.3244,23.3244,23.3244,23.3244,23.3244,23.2422,23.2422,23.2422,23.2422,23.2422,23.1476,23.1476,23.1476,23.1476,23.1476,23.0459,23.0459,23.0459,23.0459,23.0459,22.9442,22.9442,22.9442,22.9442,22.9442
267,33.0563,23.6318,23.6318,23.6318,23.6318,23.6318,23.5496,23.5496,23.5496,23.5496,23.5496,23.455,23.455,23.455,23.455,23.455,23.3533,23.3533,23.3533,23.3533,23.3533,23.2518,23.2518,23.2518,23.2518,23.2518
268,33.4578,23.9429,23.9429,23.9429,23.9429,23.9429,23.8607,23.8607,23.8607,23.8607,23.8607,23.7661,23.7661,23.7661,23.7661,23.7661,23.6643,23.6643,23.6643,23.6643,23.6643,23.5628,23.5628,23.5628,23.5628,23.5628
269,33.864,24.2578,24.2578,24.2578,24.2578,24.2578,24.1756,24.1756,24.1756,24.1756,24.1756,24.081,24.081,24.081,24.081,24.081,23.9792,23.9792,23.9792,23.9792,23.9792,23.8778,23.8778,23.8778,23.8778,23.8778
270,34.2748,24.5764,24.5764,24.5764,24.5764,24.5764,24.4943,24.4943,24.4943,24.4943,24.4943,24.3998,24.3998,24.3998,24.3998,24.3998,24.298,24.298,24.298,24.298,24.298,24.1965,24.1965,24.1965,24.1965,24.1965
271,34.6904,24.899,24.899,24.899,24.899,24.899,24.817,24.817,24.817,24.817,24.817,24.7226,24.7226,24.7226,24.7226,24.7226,24.6208,24.6208,24.6208,24.6208,24.6208,24.5191,24.5191,24.5191,24.5191,24.5191
272,35.1109,25.2254,25.2254,25.2254,25.2254,25.2254,25.1434,25.1434,25.1434,25.1434,25.1434,25.0492,25.0492,25.0492,25.0492,25.0492,24.9474,24.9474,24.9474,24.9474,24.9474,24.8457,24.8457,24.8457,24.8457,24.8457
273,35.5362,25.5555,25.5555,25.5555,25.5555,25.5555,25.4734,25.4734,25.4734,25.4734,25.4734,25.3793,25.3793,25.3793,25.3793,25.3793,25.2778,25.2778,25.2778,25.2778,25.2778,25.1762,25.1762,25.1762,25.1762,25.1762
274,35.9664,25.8898,25.8898,25.8898,25.8898,25.8898,25.8075,25.8075,25.8075,25.8075,25.8075,25.7133,25.7133,25.7133,25.7133,25.7133,25.612,25.612,25.612,25.612,25.612,25.5106,25.5106,25.5106,25.5106,25.5106
275,36.4016,26.2282,26.2282,26.2282,26.2282,26.2282,26.1458,26.1458,26.1458,26.1458,26.1458,26.0515,26.0515,26.0515,26.0515,26.0515,25.9503,25.9503,25.9503,25.9503,25.9503,25.849,25.849,25.849,25.849,25.849
276,36.8419,26.5705,26.5705,26.5705,26.5705,26.5705,26.4881,26.4881,26.4881,26.4881,26.4881,26.3938,26.3938,26.3938,26.3938,26.3938,26.2926,26.2926,26.2926,26.2926,26.2926,26.1915,26.1915,26.1915,26.1915,26.1915
277,37.2872,26.9167,26.9167,26.9167,26.9167,26.9167,26.8343,26.8343,26.8343,26.8343,26.8343,26.74,26.74,26.74,26.74,26.74,26.6389,26.6389,26.6389,26.6389,26.6389,26.538,26.538,26.538,26.538,26.538
278,37.7377,27.2669,27.2669,27.2669,27.2669,27.2669,27.1846,27.1846,27.1846,27.1846,27.1846,27.0904,27.0904,27.0904,27.0904,27.0904,26.9892,26.9892,26.9892,26.9892,26.9892,26.8885,26.8885,26.8885,26.8885,26.8885
279,38.1935,27.6215,27.6215,27.6215,27.6215,27.6215,27.5393,27.5393,27.5393,27.5393,27.5393,27.4451,27.4451,27.4451,27.4451,27.4451,27.344,27.344,27.344,27.344,27.344,27.2432,27.2432,27.2432,27.2432,27.2432
280,38.6545,27.9804,27.9804,27.9804,27.9804,27.9804,27.8984,27.8984,27.8984,27.8984,27.8984,27.8043,27.8043,27.8043,27.8043,27.8043,27.7032,27.7032,27.7032,27.7032,27.7032,27.6025,27.6025,27.6025,27.6025,27.6025
281,39.1209,28.3436,28.3436,28.3436,28.3436,28.3436,28.2617,28.2617,28.2617,28.2617,28.2617,28.1675,28.1675,28.1675,28.1675,28.1675,28.0664,28.0664,28.0664,28.0664,28.0664,27.9658,27.9658,27.9658,27.9658,27.9658
282,39.5926,28.7111,28.7111,28.7111,28.7111,28.7111,28.6292,28.6292,28.6292,28.6292,28.6292,28.5351,28.5351,28.5351,28.5351,28.5351,28.4339,28.4339,28.4339,28.4339,28.4339,28.3332,28.3332,28.3332,28.3332,28.3332
283,40.0698,29.0828,29.0828,29.0828,29.0828,29.0828,29.0011,29.0011,29.0011,29.0011,29.0011,28.9072,28.9072,28.9072,28.9072,28.9072,28.8061,28.8061,28.8061,28.8061,28.8061,28.7053,28.7053,28.7053,28.7053,28.7053
284,40.5526,29.4588,29.4588,29.4588,29.4588,29.4588,29.3772,29.3772,29.3772,29.3772,29.3772,29.2835,29.2835,29.2835,29.2835,29.2835,29.1826,29.1826,29.1826,29.1826,29.1826,29.082,29.082,29.082,29.082,29.082
285,41.0409,29.8396,29.8396,29.8396,29.8396,29.8396,29.7581,29.7581,29.7581,29.7581,29.7581,29.6645,29.6645,29.6645,29.6645,29.6645,29.5637,29.5637,29.5637,29.5637,29.5637,29.463,29.463,29.463,29.463,29.463
286,41.5349,30.2252,30.2252,30.2252,30.2252,30.2252,30.1437,30.1437,30.1437,30.1437,30.1437,30.0503,30.0503,30.0503,30.0503,30.0503,29.9496,29.9496,29.9496,29.9496,29.9496,29.8489,29.8489,29.8489,29.8489,29.8489
287,42.0347,30.6153,30.6153,30.6153,30.6153,30.6153,30.5338,30.5338,30.5338,30.5338,30.5338,30.4404,30.4404,30.4404,30.4404,30.4404,30.3398,30.3398,30.3398,30.3398,30.3398,30.2392,30.2392,30.2392,30.2392,30.2392
288,42.5402,31.01,31.01,31.01,31.01,31.01,30.9284,30.9284,30.9284,30.9284,30.9284,30.835,30.835,30.835,30.835,30.835,30.7345,30.7345,30.7345,30.7345,30.7345,30.6341,30.6341,30.6341,30.6341,30.6341
289,43.0516,31.4095,31.4095,31.4095,31.4095,31.4095,31.3279,31.3279,31.3279,31.3279,31.3279,31.2345,31.2345,31.2345,31.2345,31.2345,31.1341,31.1341,31.1341,31.1341,31.1341,31.0339,31.0339,31.0339,31.0339,31.0339
290,43.5689,31.8141,31.8141,31.8141,31.8141,31.8141,31.7324,31.7324,31.7324,31.7324,31.7324,31.6389,31.6389,31.6389,31.6389,31.6389,31.5387,31.5387,31.5387,31.5387,31.5387,31.4387,31.4387,31.4387,31.4387,31.4387
291,44.0922,32.2233,32.2233,32.2233,32.2233,32.2233,32.1416,32.1416,32.1416,32.1416,32.1416,32.048,32.048,32.048,32.048,32.048,31.9477,31.9477,31.9477,31.9477,31.9477,31.8478,31.8478,31.8478,31.8478,31.8478
292,44.6215,32.6371,32.6371,32.6371,32.6371,32.6371,32.5555,32.5555,32.5555,32.5555,32.5555,32.4619,32.4619,32.4619,32.4619,32.4619,32.3614,32.3614,32.3614,32.3614,32.3614,32.2615,32.2615,32.2615,32.2615,32.2615
293,45.157,33.0559,33.0559,33.0559,33.0559,33.0559,32.9743,32.9743,32.9743,32.9743,32.9743,32.8807,32.8807,32.8807,32.8807,32.8807,32.7801,32.7801,32.7801,32.7801,32.7801,32.6803,32.6803,32.6803,32.6803,32.6803
294,45.6987,33.4798,33.4798,33.4798,33.4798,33.4798,33.3982,33.3982,33.3982,33.3982,33.3982,33.3045,33.3045,33.3045,33.3045,33.3045,33.2038,33.2038,33.2038,33.2038,33.2038,33.1039,33.1039,33.1039,33.1039,33.1039
295,46.2467,33.9083,33.9083,33.9083,33.9083,33.9083,33.8269,33.8269,33.8269,33.8269,33.8269,33.7333,33.7333,33.7333,33.7333,33.7333,33.6327,33.6327,33.6327,33.6327,33.6327,33.5326,33.5326,33.5326,33.5326,33.5326
296,46.801,34.3419,34.3419,34.3419,34.3419,34.3419,34.2606,34.2606,34.2606,34.2606,34.2606,34.1672,34.1672,34.1672,34.1672,34.1672,34.0667,34.0667,34.0667,34.0667,34.0667,33.9666,33.9666,33.9666,33.9666,33.9666
297,47.3617,34.7809,34.7809,34.7809,34.7809,34.7809,34.6997,34.6997,34.6997,34.6997,34.6997,34.6063,34.6063,34.6063,34.6063,34.6063,34.5059,34.5059,34.5059,34.5059,34.5059,34.4059,34.4059,34.4059,34.4059,34.4059
298,47.9289,35.2251,35.2251,35.2251,35.2251,35.2251,35.144,35.144,35.144,35.144,35.144,35.0506,35.0506,35.0506,35.0506,35.0506,34.9502,34.9502,34.9502,34.9502,34.9502,34.8503,34.8503,34.8503,34.8503,34.8503
299,48.5027,35.6744,35.6744,35.6744,35.6744,35.6744,35.5934,35.5934,35.5934,35.5934,35.5934,35.5003,35.5003,35.5003,35.5003,35.5003,35.4,35.4,35.4,35.4,35.4,35.3,35.3,35.3,35.3,35.3
300,49.0832,36.1293,36.1293,36.1293,36.1293,36.1293,36.0482,36.0482,36.0482,36.0482,36.0482,35.9553,35.9553,35.9553,35.9553,35.9553,35.8552,35.8552,35.8552,35.8552,35.8552,35.7553,35.7553,35.7553,35.7553,35.7553
301,49.6704,36.5896,36.5896,36.5896,36.5896,36.5896,36.5084,36.5084,36.5084,36.5084,36.5084,36.4156,36.4156,36.4156,36.4156,36.4156,36.3157,36.3157,36.3157,36.3157,36.3157,36.216,36.216,36.216,36.216,36.216
302,50.2644,37.0552,37.0552,37.0552,37.0552,37.0552,36.9739,36.9739,36.9739,36.9739,36.9739,36.881,36.881,36.881,36.881,36.881,36.7814,36.7814,36.7814,36.7814,36.7814,36.6821,36.6821,36.6821,36.6821,36.6821
303,50.8652,37.5264,37.5264,37.5264,37.5264,37.5264,37.4451,37.4451,37.4451,37.4451,37.4451,37.3522,37.3522,37.3522,37.3522,37.3522,37.2527,37.2527,37.2527,37.2527,37.2527,37.1536,37.1536,37.1536,37.1536,37.1536
304,51.473,38.0035,38.0035,38.0035,38.0035,38.0035,37.9222,37.9222,37.9222,37.9222,37.9222,37.8293,37.8293,37.8293,37.8293,37.8293,37.73,37.73,37.73,37.73,37.73,37.631,37.631,37.631,37.631,37.631
305,52.0879,38.4863,38.4863,38.4863,38.4863,38.4863,38.405,38.405,38.405,38.405,38.405,38.3122,38.3122,38.3122,38.3122,38.3122,38.2129,38.2129,38.2129,38.2129,38.2129,38.1141,38.1141,38.1141,38.1141,38.1141
306,52.7099,38.9747,38.9747,38.9747,38.9747,38.9747,38.8934,38.8934,38.8934,38.8934,38.8934,38.8005,38.8005,38.8005,38.8005,38.8005,38.7012,38.7012,38.7012,38.7012,38.7012,38.6026,38.6026,38.6026,38.6026,38.6026
307,53.3391,39.4688,39.4688,39.4688,39.4688,39.4688,39.3876,39.3876,39.3876,39.3876,39.3876,39.2947,39.2947,39.2947,39.2947,39.2947,39.1953,39.1953,39.1953,39.1953,39.1953,39.0966,39.0966,39.0966,39.0966,39.0966
308,53.9756,39.969,39.969,39.969,39.969,39.969,39.8878,39.8878,39.8878,39.8878,39.8878,39.7949,39.7949,39.7949,39.7949,39.7949,39.6953,39.6953,39.6953,39.6953,39.6953,39.5965,39.5965,39.5965,39.5965,39.5965
309,54.6194,40.475,40.475,40.475,40.475,40.475,40.3939,40.3939,40.3939,40.3939,40.3939,40.301,40.301,40.301,40.301,40.301,40.2013,40.2013,40.2013,40.2013,40.2013,40.1023,40.1023,40.1023,40.1023,40.1023
310,55.2707,40.9868,40.9868,40.9868,40.9868,40.9868,40.9058,40.9058,40.9058,40.9058,40.9058,40.813,40.813,40.813,40.813,40.813,40.7132,40.7132,40.7132,40.7132,40.7132,40.614,40.614,40.614,40.614,40.614
311,55.9296,41.5045,41.5045,41.5045,41.5045,41.5045,41.4237,41.4237,41.4237,41.4237,41.4237,41.331,41.331,41.331,41.331,41.331,41.2312,41.2312,41.2312,41.2312,41.2312,41.1318,41.1318,41.1318,41.1318,41.1318
